Region,date,Global warming,climate change,greenhouse gas,renewable energy,sustainability,Climate disaster,green energy,green investment,green production,Job_Global warming,Global warming_Job,Job_climate change,climate change_Job,Job_greenhouse gas,greenhouse gas_Job,Job_renewable energy,renewable energy_Job,Job_sustainability,sustainability_Job,Job_Climate disaster,Climate disaster_Job,Job_green energy,green energy_Job,Job_green investment,green investment_Job,Job_green production,green production_Job,health_Global warming,Global warming_health,health_climate change,climate change_health,health_greenhouse gas,greenhouse gas_health,health_renewable energy,renewable energy_health,health_sustainability,sustainability_health,health_Climate disaster,Climate disaster_health,health_green energy,green energy_health,health_green investment,green investment_health,health_green production,green production_health,education_Global warming,Global warming_education,education_climate change,climate change_education,education_greenhouse gas,greenhouse gas_education,education_renewable energy,renewable energy_education,education_sustainability,sustainability_education,education_Climate disaster,Climate disaster_education,education_green energy,green energy_education,education_green investment,green investment_education,education_green production,green production_education,drugs_Global warming,Global warming_drugs,drugs_climate change,climate change_drugs,drugs_greenhouse gas,greenhouse gas_drugs,drugs_renewable energy,renewable energy_drugs,drugs_sustainability,sustainability_drugs,drugs_Climate disaster,Climate disaster_drugs,drugs_green energy,green energy_drugs,drugs_green investment,green investment_drugs,drugs_green production,green production_drugs
Friuli-Venezia Giulia,2020-12,21.0,33,20.0,13,49,,,,,20,2,20,7,20,1,20,5,20,14,20,0,20,0,20,0,20,0,41,1,41,3,41,0,41,2,41,6,41,0,41,0,41,0,41,0,63,2,63,10,63,1,63,7,63,21,63,0,63,0,63,0,63,0,70,3,70,13,70,2,70,9,70,26,70,0,70,0,70,0,70,0
Friuli-Venezia Giulia,2021-01,36.0,15,30.0,20,74,,,,,26,3,26,3,26,1,26,8,26,21,26,0,26,0,26,0,26,0,44,1,44,1,44,0,44,3,44,8,44,0,44,0,44,0,44,0,65,4,65,5,65,2,65,11,65,32,65,0,65,0,65,0,65,0,69,5,69,6,69,2,69,14,69,40,69,0,69,0,69,0,69,0
Friuli-Venezia Giulia,2021-02,36.0,28,45.0,18,58,,,,,26,3,26,6,26,2,26,7,26,17,26,0,26,0,26,0,26,0,39,1,39,2,39,1,39,3,39,7,39,0,39,0,39,0,39,0,71,4,71,9,71,3,71,10,71,25,71,0,71,0,71,0,71,0,71,5,71,11,71,3,71,13,71,31,71,0,71,0,71,0,71,0
Friuli-Venezia Giulia,2021-03,16.0,27,79.0,25,74,,,,,16,1,16,6,16,3,16,10,16,21,16,0,16,0,16,0,16,0,47,0,47,2,47,1,47,4,47,8,47,0,47,0,47,0,47,0,65,2,65,8,65,5,65,14,65,32,65,0,65,0,65,0,65,0,73,2,73,10,73,6,73,18,73,40,73,0,73,0,73,0,73,0
Friuli-Venezia Giulia,2021-04,22.0,27,54.0,15,75,,,,,20,2,20,6,20,2,20,6,20,21,20,0,20,0,20,0,20,0,49,1,49,2,49,1,49,2,49,8,49,0,49,0,49,0,49,0,69,3,69,8,69,3,69,8,69,32,69,0,69,0,69,0,69,0,60,3,60,10,60,4,60,11,60,40,60,0,60,0,60,0,60,0
Friuli-Venezia Giulia,2021-05,55.0,50,31.0,23,100,,,,,20,4,20,10,20,1,20,9,20,28,20,0,20,0,20,0,20,0,41,2,41,4,41,0,41,3,41,11,41,0,41,0,41,0,41,0,61,6,61,16,61,2,61,13,61,43,61,0,61,0,61,0,61,0,100,8,100,20,100,2,100,16,100,54,100,0,100,0,100,0,100,0
Friuli-Venezia Giulia,2021-06,12.0,20,34.0,14,49,,,,,18,1,18,4,18,1,18,5,18,14,18,0,18,0,18,0,18,0,33,0,33,2,33,1,33,2,33,6,33,0,33,0,33,0,33,0,48,1,48,6,48,2,48,8,48,21,48,0,48,0,48,0,48,0,59,2,59,8,59,3,59,10,59,26,59,0,59,0,59,0,59,0
Friuli-Venezia Giulia,2021-07,0.0,18,12.0,11,30,,,,,19,0,19,4,19,0,19,4,19,8,19,0,19,0,19,0,19,0,35,0,35,1,35,0,35,2,35,3,35,0,35,0,35,0,35,0,34,0,34,6,34,1,34,7,34,13,34,0,34,0,34,0,34,0,50,0,50,7,50,1,50,8,50,16,50,0,50,0,50,0,50,0
Friuli-Venezia Giulia,2021-08,12.0,34,0.0,8,35,,,,,17,1,17,7,17,0,17,3,17,10,17,0,17,0,17,0,17,0,37,0,37,3,37,0,37,1,37,4,37,0,37,0,37,0,37,0,40,1,40,11,40,0,40,4,40,15,40,0,40,0,40,0,40,0,52,2,52,13,52,0,52,5,52,19,52,0,52,0,52,0,52,0
Friuli-Venezia Giulia,2021-09,7.0,23,40.0,10,54,,,,,20,1,20,5,20,2,20,4,20,15,20,0,20,0,20,0,20,0,44,0,44,2,44,1,44,1,44,6,44,0,44,0,44,0,44,0,72,1,72,7,72,2,72,6,72,23,72,0,72,0,72,0,72,0,67,1,67,9,67,3,67,7,67,29,67,0,67,0,67,0,67,0
Friuli-Venezia Giulia,2021-10,35.0,36,40.0,13,52,,,,,22,3,22,7,22,2,22,5,22,15,22,0,22,0,22,0,22,0,37,1,37,3,37,1,37,2,37,6,37,0,37,0,37,0,37,0,58,4,58,11,58,2,58,7,58,23,58,0,58,0,58,0,58,0,68,5,68,14,68,3,68,9,68,28,68,0,68,0,68,0,68,0
Friuli-Venezia Giulia,2021-11,14.0,43,78.0,15,78,,,,,29,1,29,9,29,3,29,6,29,22,29,0,29,0,29,0,29,0,40,0,40,4,40,1,40,2,40,9,40,0,40,0,40,0,40,0,72,2,72,13,72,5,72,9,72,34,72,0,72,0,72,0,72,0,56,2,56,17,56,6,56,11,56,42,56,0,56,0,56,0,56,0
Friuli-Venezia Giulia,2021-12,16.0,30,0.0,8,79,,,,,20,1,20,6,20,0,20,3,20,23,20,0,20,0,20,0,20,0,52,0,52,2,52,0,52,1,52,9,52,0,52,0,52,0,52,0,52,2,52,9,52,0,52,5,52,34,52,0,52,0,52,0,52,0,54,2,54,12,54,0,54,6,54,42,54,0,54,0,54,0,54,0
Lazio,2011-01,8.0,12,30.0,33,23,,,,,22,0,22,1,22,0,22,4,22,3,22,0,22,0,22,0,22,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,43,1,43,3,43,1,43,13,43,9,43,0,43,0,43,0,43,0,62,1,62,4,62,1,62,18,62,12,62,0,62,0,62,0,62,0
Lazio,2011-02,11.0,16,21.0,34,26,,,,,24,0,24,1,24,0,24,4,24,3,24,0,24,0,24,0,24,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,45,1,45,4,45,1,45,14,45,10,45,0,45,0,45,0,45,0,66,1,66,6,66,1,66,19,66,14,66,0,66,0,66,0,66,0
Lazio,2011-03,4.0,6,28.0,100,31,,,,,18,0,18,1,18,0,18,13,18,4,18,0,18,0,18,0,18,0,3,0,3,0,3,0,3,3,3,1,3,0,3,0,3,0,3,0,44,0,44,2,44,1,44,41,44,12,44,0,44,0,44,0,44,0,70,0,70,2,70,1,70,54,70,16,70,0,70,0,70,0,70,0
Lazio,2011-04,7.0,16,63.0,65,26,,,,,19,0,19,1,19,1,19,8,19,3,19,0,19,0,19,0,19,0,3,0,3,0,3,0,3,2,3,1,3,0,3,0,3,0,3,0,42,0,42,4,42,2,42,27,42,10,42,0,42,0,42,0,42,0,60,1,60,6,60,2,60,36,60,14,60,0,60,0,60,0,60,0
Lazio,2011-05,10.0,14,39.0,47,30,,,,,20,0,20,1,20,0,20,6,20,4,20,0,20,0,20,0,20,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,45,1,45,4,45,1,45,19,45,12,45,0,45,0,45,0,45,0,73,1,73,5,73,1,73,26,73,16,73,0,73,0,73,0,73,0
Lazio,2011-06,11.0,14,15.0,55,29,,,,,18,0,18,1,18,0,18,7,18,4,18,0,18,0,18,0,18,0,3,0,3,0,3,0,3,2,3,1,3,0,3,0,3,0,3,0,52,1,52,4,52,0,52,22,52,11,52,0,52,0,52,0,52,0,60,1,60,5,60,1,60,30,60,15,60,0,60,0,60,0,60,0
Lazio,2011-07,4.0,11,16.0,27,25,,,,,19,0,19,1,19,0,19,4,19,3,19,0,19,0,19,0,19,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,39,0,39,3,39,0,39,11,39,10,39,0,39,0,39,0,39,0,61,0,61,4,61,1,61,15,61,13,61,0,61,0,61,0,61,0
Lazio,2011-08,5.0,9,25.0,22,15,,,,,21,0,21,1,21,0,21,3,21,2,21,0,21,0,21,0,21,0,2,0,2,0,2,0,2,1,2,0,2,0,2,0,2,0,2,0,33,0,33,2,33,1,33,9,33,6,33,0,33,0,33,0,33,0,64,0,64,3,64,1,64,12,64,8,64,0,64,0,64,0,64,0
Lazio,2011-09,6.0,12,45.0,29,38,,,,,24,0,24,1,24,0,24,4,24,5,24,0,24,0,24,0,24,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,51,0,51,3,51,1,51,12,51,15,51,0,51,0,51,0,51,0,57,1,57,4,57,2,57,16,57,20,57,0,57,0,57,0,57,0
Lazio,2011-10,10.0,13,42.0,31,29,,,,,33,0,33,1,33,0,33,4,33,4,33,0,33,0,33,0,33,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,46,1,46,3,46,1,46,13,46,11,46,0,46,0,46,0,46,0,59,1,59,4,59,2,59,17,59,15,59,0,59,0,59,0,59,0
Lazio,2011-11,14.0,26,42.0,27,31,,,,,22,0,22,2,22,0,22,3,22,4,22,0,22,0,22,0,22,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,49,1,49,7,49,1,49,11,49,12,49,0,49,0,49,0,49,0,64,1,64,9,64,2,64,14,64,16,64,0,64,0,64,0,64,0
Lazio,2011-12,10.0,18,28.0,21,23,,,,,18,0,18,2,18,0,18,3,18,3,18,0,18,0,18,0,18,0,2,0,2,0,2,0,2,1,2,1,2,0,2,0,2,0,2,0,37,1,37,5,37,1,37,9,37,9,37,0,37,0,37,0,37,0,63,1,63,6,63,1,63,11,63,12,63,0,63,0,63,0,63,0
Lazio,2012-01,7.0,16,34.0,28,30,,,,,23,0,23,1,23,0,23,4,23,4,23,0,23,0,23,0,23,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,46,0,46,4,46,1,46,12,46,12,46,0,46,0,46,0,46,0,68,1,68,6,68,1,68,15,68,16,68,0,68,0,68,0,68,0
Lazio,2012-02,15.0,16,35.0,27,26,,,,,21,0,21,1,21,0,21,3,21,3,21,0,21,0,21,0,21,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,41,1,41,4,41,1,41,11,41,10,41,0,41,0,41,0,41,0,65,1,65,6,65,1,65,14,65,14,65,0,65,0,65,0,65,0
Lazio,2012-03,18.0,14,21.0,30,38,,,,,21,0,21,1,21,0,21,4,21,5,21,0,21,0,21,0,21,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,42,1,42,4,42,1,42,12,42,15,42,0,42,0,42,0,42,0,65,2,65,5,65,1,65,16,65,20,65,0,65,0,65,0,65,0
Lazio,2012-04,6.0,11,31.0,38,35,,,,,22,0,22,1,22,0,22,5,22,4,22,0,22,0,22,0,22,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,41,0,41,3,41,1,41,16,41,14,41,0,41,0,41,0,41,0,60,0,60,4,60,1,60,21,60,18,60,0,60,0,60,0,60,0
Lazio,2012-05,12.0,14,68.0,36,30,,,,,22,0,22,1,22,1,22,5,22,4,22,0,22,0,22,0,22,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,49,1,49,4,49,2,49,15,49,12,49,0,49,0,49,0,49,0,74,1,74,5,74,2,74,19,74,16,74,0,74,0,74,0,74,0
Lazio,2012-06,18.0,9,30.0,33,26,,,,,20,0,20,1,20,0,20,4,20,3,20,0,20,0,20,0,20,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,39,1,39,3,39,1,39,13,39,10,39,0,39,0,39,0,39,0,73,2,73,3,73,1,73,18,73,14,73,0,73,0,73,0,73,0
Lazio,2012-07,5.0,11,29.0,20,22,,,,,18,0,18,1,18,0,18,3,18,3,18,0,18,0,18,0,18,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,36,0,36,3,36,1,36,8,36,8,36,0,36,0,36,0,36,0,79,0,79,4,79,1,79,11,79,11,79,0,79,0,79,0,79,0
Lazio,2012-08,7.0,9,13.0,15,18,,,,,17,0,17,1,17,0,17,2,17,2,17,0,17,0,17,0,17,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,32,0,32,2,32,0,32,6,32,7,32,0,32,0,32,0,32,0,75,1,75,3,75,0,75,8,75,9,75,0,75,0,75,0,75,0
Lazio,2012-09,3.0,11,21.0,19,26,,,,,21,0,21,1,21,0,21,2,21,3,21,0,21,0,21,0,21,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,45,0,45,3,45,1,45,8,45,10,45,0,45,0,45,0,45,0,71,0,71,4,71,1,71,10,71,13,71,0,71,0,71,0,71,0
Lazio,2012-10,10.0,13,41.0,25,30,,,,,20,0,20,1,20,0,20,3,20,4,20,0,20,0,20,0,20,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,44,1,44,3,44,1,44,10,44,12,44,0,44,0,44,0,44,0,64,1,64,5,64,2,64,13,64,16,64,0,64,0,64,0,64,0
Lazio,2012-11,19.0,16,31.0,20,33,,,,,21,0,21,1,21,0,21,3,21,4,21,0,21,0,21,0,21,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,44,1,44,4,44,1,44,8,44,13,44,0,44,0,44,0,44,0,59,2,59,6,59,1,59,11,59,18,59,0,59,0,59,0,59,0
Lazio,2012-12,16.0,14,29.0,18,18,,,,,18,0,18,1,18,0,18,2,18,2,18,0,18,0,18,0,18,0,2,0,2,0,2,0,2,1,2,0,2,0,2,0,2,0,2,0,36,1,36,4,36,1,36,7,36,7,36,0,36,0,36,0,36,0,56,1,56,5,56,1,56,10,56,9,56,0,56,0,56,0,56,0
Lazio,2013-01,12.0,13,23.0,21,26,,,,,21,0,21,1,21,0,21,3,21,3,21,0,21,0,21,0,21,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,45,1,45,3,45,1,45,8,45,10,45,0,45,0,45,0,45,0,67,1,67,5,67,1,67,11,67,14,67,0,67,0,67,0,67,0
Lazio,2013-02,8.0,16,53.0,20,24,,,,,23,0,23,1,23,0,23,3,23,3,23,0,23,0,23,0,23,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,42,1,42,4,42,1,42,8,42,10,42,0,42,0,42,0,42,0,69,1,69,6,69,2,69,11,69,13,69,0,69,0,69,0,69,0
Lazio,2013-03,14.0,15,48.0,27,28,,,,,20,0,20,1,20,0,20,3,20,3,20,0,20,0,20,0,20,0,2,0,2,0,2,0,2,1,2,1,2,0,2,0,2,0,2,0,40,1,40,4,40,1,40,11,40,11,40,0,40,0,40,0,40,0,83,1,83,5,83,2,83,14,83,14,83,0,83,0,83,0,83,0
Lazio,2013-04,10.0,10,36.0,22,24,,,,,23,0,23,1,23,0,23,3,23,3,23,0,23,0,23,0,23,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,39,1,39,3,39,1,39,9,39,10,39,0,39,0,39,0,39,0,68,1,68,4,68,1,68,12,68,13,68,0,68,0,68,0,68,0
Lazio,2013-05,13.0,20,34.0,25,28,,,,,20,0,20,2,20,0,20,3,20,3,20,0,20,0,20,0,20,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,44,1,44,5,44,1,44,10,44,11,44,0,44,0,44,0,44,0,73,1,73,7,73,1,73,14,73,15,73,0,73,0,73,0,73,0
Lazio,2013-06,10.0,12,32.0,19,32,,,,,20,0,20,1,20,0,20,2,20,4,20,0,20,0,20,0,20,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,41,1,41,3,41,1,41,8,41,12,41,0,41,0,41,0,41,0,71,1,71,4,71,1,71,10,71,17,71,0,71,0,71,0,71,0
Lazio,2013-07,7.0,9,16.0,12,18,,,,,18,0,18,1,18,0,18,2,18,2,18,0,18,0,18,0,18,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,34,0,34,2,34,0,34,5,34,7,34,0,34,0,34,0,34,0,69,1,69,3,69,1,69,7,69,9,69,0,69,0,69,0,69,0
Lazio,2013-08,6.0,7,6.0,10,10,,,,,17,0,17,1,17,0,17,1,17,1,17,0,17,0,17,0,17,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,32,0,32,2,32,0,32,4,32,4,32,0,32,0,32,0,32,0,62,1,62,2,62,0,62,5,62,5,62,0,62,0,62,0,62,0
Lazio,2013-09,9.0,13,20.0,15,19,,,,,22,0,22,1,22,0,22,2,22,2,22,0,22,0,22,0,22,0,3,0,3,0,3,0,3,0,3,1,3,0,3,0,3,0,3,0,42,1,42,3,42,1,42,6,42,8,42,0,42,0,42,0,42,0,63,1,63,5,63,1,63,8,63,10,63,0,63,0,63,0,63,0
Lazio,2013-10,6.0,11,31.0,17,21,,,,,23,0,23,1,23,0,23,2,23,3,23,0,23,0,23,0,23,0,3,0,3,0,3,0,3,0,3,1,3,0,3,0,3,0,3,0,44,0,44,3,44,1,44,7,44,8,44,0,44,0,44,0,44,0,72,1,72,4,72,1,72,9,72,11,72,0,72,0,72,0,72,0
Lazio,2013-11,5.0,15,20.0,16,25,,,,,25,0,25,1,25,0,25,2,25,3,25,0,25,0,25,0,25,0,3,0,3,0,3,0,3,0,3,1,3,0,3,0,3,0,3,0,44,0,44,4,44,1,44,6,44,10,44,0,44,0,44,0,44,0,69,0,69,5,69,1,69,9,69,13,69,0,69,0,69,0,69,0
Lazio,2013-12,9.0,11,16.0,14,22,,,,,19,0,19,1,19,0,19,2,19,3,19,0,19,0,19,0,19,0,3,0,3,0,3,0,3,0,3,1,3,0,3,0,3,0,3,0,38,1,38,3,38,0,38,6,38,9,38,0,38,0,38,0,38,0,65,1,65,4,65,1,65,8,65,12,65,0,65,0,65,0,65,0
Lazio,2014-01,10.0,13,37.0,19,20,,,,,25,0,25,1,25,0,25,2,25,3,25,0,25,0,25,0,25,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,45,1,45,3,45,1,45,8,45,8,45,0,45,0,45,0,45,0,74,1,74,5,74,1,74,10,74,11,74,0,74,0,74,0,74,0
Lazio,2014-02,16.0,13,17.0,23,28,,,,,23,0,23,1,23,0,23,3,23,3,23,0,23,0,23,0,23,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,45,1,45,3,45,0,45,9,45,11,45,0,45,0,45,0,45,0,90,1,90,5,90,1,90,13,90,15,90,0,90,0,90,0,90,0
Lazio,2014-03,5.0,16,36.0,19,24,,,,,24,0,24,1,24,0,24,3,24,3,24,0,24,0,24,0,24,0,4,0,4,0,4,0,4,1,4,1,4,0,4,0,4,0,4,0,44,0,44,4,44,1,44,8,44,9,44,0,44,0,44,0,44,0,92,0,92,6,92,1,92,11,92,12,92,0,92,0,92,0,92,0
Lazio,2014-04,16.0,12,19.0,17,23,,,,,19,0,19,1,19,0,19,2,19,3,19,0,19,0,19,0,19,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,41,1,41,3,41,1,41,7,41,9,41,0,41,0,41,0,41,0,81,1,81,4,81,1,81,9,81,12,81,0,81,0,81,0,81,0
Lazio,2014-05,9.0,11,27.0,22,26,,,,,24,0,24,1,24,0,24,3,24,3,24,0,24,0,24,0,24,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,47,1,47,3,47,1,47,9,47,10,47,0,47,0,47,0,47,0,90,1,90,4,90,1,90,12,90,14,90,0,90,0,90,0,90,0
Lazio,2014-06,8.0,10,34.0,19,20,,,,,19,0,19,1,19,0,19,2,19,3,19,0,19,0,19,0,19,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,44,1,44,3,44,1,44,8,44,8,44,0,44,0,44,0,44,0,72,1,72,3,72,1,72,10,72,11,72,0,72,0,72,0,72,0
Lazio,2014-07,5.0,13,19.0,11,18,,,,,20,0,20,1,20,0,20,1,20,2,20,0,20,0,20,0,20,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,40,0,40,3,40,1,40,5,40,7,40,0,40,0,40,0,40,0,73,0,73,4,73,1,73,6,73,9,73,0,73,0,73,0,73,0
Lazio,2014-08,4.0,9,20.0,10,11,,,,,21,0,21,1,21,0,21,1,21,1,21,0,21,0,21,0,21,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,34,0,34,2,34,1,34,4,34,4,34,0,34,0,34,0,34,0,74,0,74,3,74,1,74,5,74,6,74,0,74,0,74,0,74,0
Lazio,2014-09,22.0,22,36.0,18,25,,,,,26,0,26,2,26,0,26,2,26,3,26,0,26,0,26,0,26,0,4,0,4,0,4,0,4,1,4,1,4,0,4,0,4,0,4,0,50,1,50,6,50,1,50,7,50,10,50,0,50,0,50,0,50,0,69,2,69,8,69,1,69,10,69,13,69,0,69,0,69,0,69,0
Lazio,2014-10,13.0,12,54.0,19,30,,,,,36,0,36,1,36,0,36,2,36,4,36,0,36,0,36,0,36,0,4,0,4,0,4,0,4,1,4,1,4,0,4,0,4,0,4,0,54,1,54,3,54,2,54,8,54,12,54,0,54,0,54,0,54,0,70,1,70,4,70,2,70,10,70,16,70,0,70,0,70,0,70,0
Lazio,2014-11,18.0,18,73.0,19,28,,,,,32,0,32,1,32,1,32,2,32,3,32,0,32,0,32,0,32,0,4,0,4,0,4,0,4,1,4,1,4,0,4,0,4,0,4,0,51,1,51,5,51,2,51,8,51,11,51,0,51,0,51,0,51,0,73,2,73,6,73,3,73,10,73,15,73,0,73,0,73,0,73,0
Lazio,2014-12,16.0,13,33.0,17,28,,,,,36,0,36,1,36,0,36,2,36,4,36,0,36,0,36,0,36,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,40,1,40,3,40,1,40,7,40,11,40,0,40,0,40,0,40,0,69,1,69,5,69,1,69,9,69,15,69,0,69,0,69,0,69,0
Lazio,2015-01,23.0,16,35.0,17,22,,,,,32,0,32,1,32,0,32,2,32,3,32,0,32,0,32,0,32,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,45,2,45,4,45,1,45,7,45,9,45,0,45,0,45,0,45,0,63,2,63,6,63,1,63,9,63,12,63,0,63,0,63,0,63,0
Lazio,2015-02,10.0,16,32.0,19,31,,,,,39,0,39,1,39,0,39,2,39,4,39,0,39,0,39,0,39,0,4,0,4,0,4,0,4,1,4,1,4,0,4,0,4,0,4,0,50,1,50,4,50,1,50,8,50,12,50,0,50,0,50,0,50,0,73,1,73,6,73,1,73,10,73,16,73,0,73,0,73,0,73,0
Lazio,2015-03,11.0,16,51.0,20,37,,,,,38,0,38,1,38,0,38,3,38,5,38,0,38,0,38,0,38,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,48,1,48,4,48,1,48,8,48,15,48,0,48,0,48,0,48,0,72,1,72,6,72,2,72,11,72,19,72,0,72,0,72,0,72,0
Lazio,2015-04,15.0,12,40.0,17,33,,,,,31,0,31,1,31,0,31,2,31,4,31,0,31,0,31,0,31,0,3,0,3,0,3,0,3,0,3,1,3,0,3,0,3,0,3,0,49,1,49,3,49,1,49,7,49,13,49,0,49,0,49,0,49,0,66,1,66,4,66,1,66,9,66,17,66,0,66,0,66,0,66,0
Lazio,2015-05,14.0,13,38.0,19,28,,,,,25,0,25,1,25,0,25,2,25,3,25,0,25,0,25,0,25,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,48,1,48,3,48,1,48,8,48,11,48,0,48,0,48,0,48,0,68,1,68,5,68,1,68,11,68,14,68,0,68,0,68,0,68,0
Lazio,2015-06,12.0,19,35.0,21,27,,,,,31,0,31,2,31,0,31,3,31,3,31,0,31,0,31,0,31,0,3,0,3,0,3,0,3,1,3,1,3,0,3,0,3,0,3,0,55,1,55,5,55,1,55,9,55,11,55,0,55,0,55,0,55,0,71,1,71,7,71,1,71,11,71,14,71,0,71,0,71,0,71,0
Lazio,2015-07,9.0,12,21.0,11,21,,,,,25,0,25,1,25,0,25,1,25,3,25,0,25,0,25,0,25,0,3,0,3,0,3,0,3,0,3,1,3,0,3,0,3,0,3,0,36,1,36,3,36,1,36,5,36,8,36,0,36,0,36,0,36,0,71,1,71,4,71,1,71,6,71,11,71,0,71,0,71,0,71,0
Lazio,2015-08,4.0,8,23.0,8,13,,,,,21,0,21,1,21,0,21,1,21,2,21,0,21,0,21,0,21,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,36,0,36,2,36,1,36,3,36,5,36,0,36,0,36,0,36,0,70,0,70,3,70,1,70,5,70,7,70,0,70,0,70,0,70,0
Lazio,2015-09,12.0,12,19.0,11,23,,,,,28,0,28,1,28,0,28,1,28,3,28,0,28,0,28,0,28,0,3,0,3,0,3,0,3,0,3,1,3,0,3,0,3,0,3,0,57,1,57,3,57,1,57,5,57,9,57,0,57,0,57,0,57,0,58,1,58,4,58,1,58,6,58,12,58,0,58,0,58,0,58,0
Lazio,2015-10,13.0,16,36.0,13,21,,,,,26,0,26,1,26,0,26,2,26,3,26,0,26,0,26,0,26,0,3,0,3,0,3,0,3,0,3,1,3,0,3,0,3,0,3,0,54,1,54,4,54,1,54,5,54,8,54,0,54,0,54,0,54,0,72,1,72,6,72,1,72,7,72,11,72,0,72,0,72,0,72,0
Lazio,2015-11,23.0,23,35.0,15,23,,,,,23,0,23,2,23,0,23,2,23,3,23,0,23,0,23,0,23,0,3,0,3,0,3,0,3,0,3,1,3,0,3,0,3,0,3,0,48,2,48,6,48,1,48,6,48,9,48,0,48,0,48,0,48,0,75,2,75,8,75,1,75,8,75,12,75,0,75,0,75,0,75,0
Lazio,2015-12,41.0,29,37.0,17,21,,,,,20,1,20,2,20,0,20,2,20,3,20,0,20,0,20,0,20,0,3,0,3,1,3,0,3,0,3,1,3,0,3,0,3,0,3,0,36,3,36,8,36,1,36,7,36,8,36,0,36,0,36,0,36,0,63,4,63,10,63,1,63,9,63,11,63,0,63,0,63,0,63,0
Lazio,2016-01,36.0,22,31.0,18,26,,,,,26,1,26,2,26,0,26,2,26,3,26,0,26,0,26,0,26,0,4,0,4,0,4,0,4,1,4,1,4,0,4,0,4,0,4,0,52,2,52,6,52,1,52,7,52,10,52,0,52,0,52,0,52,0,71,3,71,8,71,1,71,10,71,14,71,0,71,0,71,0,71,0
Lazio,2016-02,26.0,20,32.0,14,29,,,,,27,1,27,2,27,0,27,2,27,4,27,0,27,0,27,0,27,0,4,0,4,0,4,0,4,0,4,1,4,0,4,0,4,0,4,0,58,2,58,5,58,1,58,6,58,12,58,0,58,0,58,0,58,0,70,2,70,7,70,1,70,8,70,15,70,0,70,0,70,0,70,0
Lazio,2016-03,19.0,17,12.0,20,47,,,,,25,0,25,1,25,0,25,3,25,6,25,0,25,0,25,0,25,0,4,0,4,0,4,0,4,1,4,1,4,0,4,0,4,0,4,0,51,1,51,5,51,0,51,8,51,19,51,0,51,0,51,0,51,0,81,2,81,6,81,0,81,11,81,25,81,0,81,0,81,0,81,0
Lazio,2016-04,15.0,16,45.0,33,31,,,,,24,0,24,1,24,0,24,4,24,4,24,0,24,0,24,0,24,0,4,0,4,0,4,0,4,1,4,1,4,0,4,0,4,0,4,0,57,1,57,4,57,1,57,14,57,12,57,0,57,0,57,0,57,0,80,1,80,6,80,2,80,18,80,16,80,0,80,0,80,0,80,0
